Raw Channel One;Raw Channel Two;Raw Channel Three;Raw Channel Four;Raw Channel Z;Raw EMG;Raw EMG Reference;Raw Ground One;Raw Ground Two;Raw Blink Channel;Timestamp;Movement;Threshold
14590694;2924538;7894183;12624789;-5116987;518703;-9252835;0;0;-3172254;641314;0;9975
14596130;2925587;7897807;12629510;-5119515;814581;-9516764;0;0;-3167009;641316;0;9975
14597322;2923202;7898713;12628985;-5126000;1038694;-9603358;0;0;-3165531;641318;0;9975
14593650;2920627;7895756;12624885;-5127859;1098299;-9522486;0;0;-3170586;641320;0;9975
14590789;2917337;7893515;12622787;-5124378;909757;-9471322;0;0;-3183365;641322;0;9975
14587356;2914333;7891036;12619401;-5122948;560617;-9464217;0;0;-3195906;641324;0;9975
14581109;2907085;7884312;12612392;-5129290;195693;-9515572;0;0;-3205061;641326;0;9975
14579202;2904939;7882262;12611009;-5131054;-62513;-9532309;0;0;-3209209;641328;0;9975
14576055;2902174;7880974;12607719;-5129385;-118207;-9504605;0;0;-3205109;641330;0;9975
14579393;2904796;7885790;12610341;-5127049;89693;-9469462;0;0;-3192186;641332;0;9975
14580919;2904320;7885933;12609912;-5129719;448226;-9451676;0;0;-3186130;641334;0;9975
14579917;2901983;7884884;12611104;-5135489;784969;-9486151;0;0;-3182602;641336;0;9975
14580585;2901411;7886219;12611772;-5140066;1044273;-9504367;0;0;-3179884;641338;0;9975
14575435;2896929;7881928;12606908;-5146122;1093483;-9511424;0;0;-3190613;641340;0;9975
14569427;2893305;7876349;12600518;-5146933;881004;-9490920;0;0;-3204346;641342;0;9975
14571668;2896499;7877970;12602998;-5142021;552368;-9428931;0;0;-3211450;641344;0;9975
14571334;2895546;7878113;12604619;-5144167;198650;-9459115;0;0;-3217411;641346;0;9975
14573766;2899313;7881546;12607480;-5141163;-49686;-9426404;0;0;-3214407;641348;0;9975
14578105;2902222;7885027;12607432;-5134773;-104665;-9441710;0;0;-3203630;641350;0;9975
14578296;2899408;7885552;12605859;-5135012;105428;-9447146;0;0;-3193569;641352;0;9975
14578630;2898741;7885409;12605239;-5135250;457000;-9438229;0;0;-3186893;641354;0;9975
14579107;2898693;7884932;12608577;-5140019;785398;-9432316;0;0;-3185034;641356;0;9975
14576675;2896786;7882500;12607385;-5145836;1014757;-9510232;0;0;-3186178;641358;0;9975
14572097;2892446;7880497;12602950;-5150843;1083326;-9510327;0;0;-3191566;641360;0;9975
14568950;2892303;7877160;12599660;-5148459;898170;-9452296;0;0;-3201294;641362;0;9975
14562417;2887058;7869101;12594033;-5148983;564241;-9400368;0;0;-3214025;641364;0;9975
14556600;2881384;7863474;12589551;-5154801;229883;-9379769;0;0;-3226042;641366;0;9975
14558746;2884817;7865382;12591649;-5152655;-17786;-9382105;0;0;-3225994;641368;0;9975
14565040;2892065;7871581;12595941;-5143309;-81586;-9400082;0;0;-3214359;641370;0;9975
14573051;2898788;7879687;12601853;-5136681;131940;-9403182;0;0;-3197765;641372;0;9975
14576293;2900505;7881928;12605001;-5135012;494384;-9399939;0;0;-3186989;641374;0;9975
14565994;2886438;7870388;12594272;-5151034;817728;-9414912;0;0;-3193760;641376;0;9975
14563371;2882337;7867241;12592841;-5159474;1037645;-9450389;0;0;-3196144;641378;0;9975
14567090;2888918;7872105;12597371;-5156088;1102590;-9438229;0;0;-3197384;641380;0;9975
14565994;2890348;7871104;12596131;-5151272;936365;-9344769;0;0;-3207970;641382;0;9975
14566232;2893400;7872725;12597610;-5145359;613355;-9252692;0;0;-3215551;641384;0;9975
14563609;2889585;7868147;12596274;-5148316;257492;-9264327;0;0;-3224468;641386;0;9975
14560176;2886438;7865525;12590695;-5150032;-1621;-9306765;0;0;-3227043;641388;0;9975
14566900;2893352;7871581;12598039;-5142832;-68521;-9309722;0;0;-3214455;641390;0;9975
14577533;2902508;7880879;12608100;-5131817;129556;-9375811;0;0;-3192949;641392;0;9975
14577199;2898598;7879639;12605716;-5131483;473117;-9506179;0;0;-3184318;641394;0;9975
14582683;2901411;7883978;12611629;-5134583;769901;-9589959;0;0;-3178024;641396;0;9975
14586164;2906036;7886172;12616731;-5137730;1007843;-9569359;0;0;-3175306;641398;0;9975
14584733;2907657;7886076;12617494;-5139113;1086044;-9517003;0;0;-3181314;641400;0;9975
14579583;2905989;7882548;12613059;-5138207;906419;-9430886;0;0;-3194332;641402;0;9975
14573957;2903843;7876301;12608815;-5136585;556087;-9402466;0;0;-3205728;641404;0;9975
14568092;2897787;7869196;12606336;-5142021;216102;-9403468;0;0;-3216314;641406;0;9975
14564420;2897501;7867527;12604667;-5142737;1668;-9327984;0;0;-3218031;641408;0;9975
14563991;2896690;7866955;12602521;-5138493;-46253;-9266711;0;0;-3212166;641410;0;9975
14571811;2902412;7875014;12609101;-5132675;151538;-9254170;0;0;-3195190;641412;0;9975
14578105;2908420;7880545;12614537;-5126906;458431;-9469319;0;0;-3180838;641414;0;9975
14579154;2907324;7879162;12615586;-5130482;778961;-9552527;0;0;-3177738;641416;0;9975
14578677;2906132;7877970;12616063;-5136824;1030349;-9502221;0;0;-3180694;641418;0;9975
14577724;2906799;7877255;12615634;-5139065;1106929;-9395552;0;0;-3187990;641420;0;9975
14576341;2905035;7877017;12612344;-5135870;890016;-9351063;0;0;-3199434;641422;0;9975
14571859;2903175;7872773;12606431;-5135012;519704;-9491254;0;0;-3212213;641424;0;9975
14567519;2900362;7868720;12604667;-5139208;178241;-9563304;0;0;-3220034;641426;0;9975
14566470;2899551;7868958;12603952;-5139923;-72002;-9532786;0;0;-3220940;641428;0;9975
14567329;2901268;7869006;12605287;-5135870;-125551;-9530497;0;0;-3212404;641430;0;9975
14573385;2905178;7875348;12608815;-5132485;88834;-9515668;0;0;-3196430;641432;0;9975
14574052;2904749;7876063;12606383;-5131960;444269;-9520388;0;0;-3187179;641434;0;9975
14570905;2900076;7872487;12605382;-5140400;767994;-9547854;0;0;-3188228;641436;0;9975
14572526;2899456;7872868;12607289;-5146217;1015234;-9558392;0;0;-3187132;641438;0;9975
14572860;2901268;7874299;12607146;-5144644;1079225;-9501982;0;0;-3188896;641440;0;9975
14567758;2896929;7870722;12602712;-5145359;892019;-9413195;0;0;-3203583;641442;0;9975
14568902;2898359;7872725;12603713;-5140686;566196;-9301234;0;0;-3211689;641444;0;9975
14570333;2902031;7874871;12607480;-5138016;240039;-9198523;0;0;-3212452;641446;0;9975
14571239;2905178;7877589;12609149;-5135012;-36811;-9258986;0;0;-3211403;641448;0;9975
14575673;2908420;7881546;12610293;-5129147;-112962;-9455634;0;0;-3201532;641450;0;9975
14576770;2908182;7881785;12609864;-5128336;120544;-9517193;0;0;-3190231;641452;0;9975
14579250;2910232;7883263;12612582;-5128336;487470;-9477711;0;0;-3182077;641454;0;9975
14582349;2910280;7885361;12616635;-5130386;807619;-9492732;0;0;-3177881;641456;0;9975
14584113;2910280;7886458;12619926;-5135489;1036691;-9500218;0;0;-3179264;641458;0;9975
14583112;2910089;7886219;12616063;-5137825;1081037;-9539796;0;0;-3186798;641460;0;9975
14576246;2903604;7880068;12606765;-5138493;878858;-9481621;0;0;-3200102;641462;0;9975
14570285;2899456;7874632;12601806;-5138874;529289;-9450293;0;0;-3211450;641464;0;9975
14568044;2898550;7872153;12600852;-5140543;201940;-9414769;0;0;-3217459;641466;0;9975
14567901;2898455;7873440;12600614;-5140448;-49877;-9421969;0;0;-3220177;641468;0;9975
14571430;2902889;7878066;12604428;-5131817;-99754;-9423161;0;0;-3211069;641470;0;9975
14574243;2904272;7880021;12606717;-5129242;108385;-9435940;0;0;-3199768;641472;0;9975
14576818;2904320;7880879;12607003;-5128193;460290;-9448815;0;0;-3187752;641474;0;9975
14577676;2901125;7881928;12607623;-5135584;799465;-9448338;0;0;-3183317;641476;0;9975
14579917;2901840;7884074;12610580;-5139923;1042413;-9468032;0;0;-3180408;641478;0;9975
14583255;2904606;7887269;12612725;-5138064;1077366;-9474946;0;0;-3182840;641480;0;9975
14576722;2902174;7882500;12607289;-5138493;866603;-9451438;0;0;-3198337;641482;0;9975
14574863;2903652;7879448;12605620;-5134201;520277;-9427262;0;0;-3208589;641484;0;9975
14574195;2903843;7879019;12608338;-5134153;196838;-9363270;0;0;-3212500;641486;0;9975
14569522;2900171;7875252;12603189;-5136347;-48208;-9344435;0;0;-3216314;641488;0;9975
14571334;2901316;7877350;12602473;-5132961;-98514;-9407092;0;0;-3210115;641490;0;9975
14574910;2905226;7880021;12606479;-5129480;107955;-9495354;0;0;-3197479;641492;0;9975
14578439;2907419;7882500;12609197;-5127764;459814;-9488726;0;0;-3187275;641494;0;9975
14581157;2906895;7884837;12613488;-5132103;776338;-9506274;0;0;-3180981;641496;0;9975
14579107;2903986;7882262;12613250;-5139399;1008463;-9532262;0;0;-3182030;641498;0;9975
14577819;2904701;7881499;12612916;-5138731;1064777;-9520865;0;0;-3185701;641500;0;9975
14571763;2902317;7876301;12606431;-5140019;876951;-9429980;0;0;-3198242;641502;0;9975
14571573;2903843;7877207;12606860;-5136824;559759;-9324885;0;0;-3206015;641504;0;9975
14572765;2903747;7878590;12608005;-5135632;244665;-9243060;0;0;-3208446;641506;0;9975
14572049;2902031;7875729;12604047;-5136347;-35285;-9338189;0;0;-3210640;641508;0;9975
14571668;2902794;7876111;12604524;-5131960;-106525;-9424973;0;0;-3204298;641510;0;9975
14575053;2905273;7878781;12606574;-5128908;93126;-9484244;0;0;-3191185;641512;0;9975
14576722;2905702;7880116;12608291;-5128861;447225;-9497214;0;0;-3182697;641514;0;9975
14578010;2905798;7880164;12611199;-5134106;780248;-9485913;0;0;-3180075;641516;0;9975
14580442;2906704;7881117;12613822;-5138254;1010465;-9473277;0;0;-3177929;641518;0;9975
14584352;2912235;7885743;12617780;-5135250;1066684;-9482289;0;0;-3178406;641520;0;9975
14589502;2919483;7891846;12622024;-5123425;886964;-9404135;0;0;-3181600;641522;0;9975
14583160;2915811;7885600;12617303;-5123758;534105;-9352780;0;0;-3195143;641524;0;9975
14578630;2911711;7880640;12614680;-5130720;204563;-9319306;0;0;-3203916;641526;0;9975
14578296;2910805;7879544;12612153;-5130243;-31661;-9358407;0;0;-3204584;641528;0;9975
14576675;2909565;7877017;12609530;-5128574;-98991;-9435988;0;0;-3199196;641530;0;9975
14577390;2910232;7879162;12611199;-5126619;75626;-9567357;0;0;-3189897;641532;0;9975
14582683;2913475;7883454;12614537;-5123663;437784;-9557772;0;0;-3176927;641534;0;9975
14585925;2914286;7885123;12617780;-5125237;793171;-9513903;0;0;-3170633;641536;0;9975
14586641;2912521;7883978;12620116;-5130577;1040554;-9455300;0;0;-3172350;641538;0;9975
14581586;2910566;7879544;12616874;-5133295;1057386;-9504653;0;0;-3179550;641540;0;9975
14573051;2905416;7873440;12609244;-5134869;826597;-9554864;0;0;-3196573;641542;0;9975
14571096;2904034;7871056;12607289;-5134535;491333;-9494877;0;0;-3207636;641544;0;9975
14571239;2905559;7870961;12608815;-5134106;175142;-9427024;0;0;-3209495;641546;0;9975
14568759;2904224;7871247;12604667;-5135250;-52738;-9379912;0;0;-3210020;641548;0;9975
14569331;2904081;7873202;12603904;-5132389;-107002;-9400464;0;0;-3202391;641550;0;9975
14574195;2905178;7877017;12604524;-5127621;109577;-9428692;0;0;-3189850;641552;0;9975
14577009;2904844;7880021;12605954;-5129910;471878;-9421302;0;0;-3185463;641554;0;9975
14577438;2904463;7879973;12607289;-5136538;796794;-9432603;0;0;-3184843;641556;0;9975
14575912;2900505;7877303;12605525;-5141640;989055;-9551144;0;0;-3190088;641558;0;9975
14575340;2900553;7877636;12606717;-5142307;1044225;-9544421;0;0;-3194094;641560;0;9975
14576389;2905226;7880164;12610246;-5137444;845384;-9457350;0;0;-3194666;641562;0;9975
14580060;2910518;7885504;12613965;-5130243;498199;-9409476;0;0;-3196049;641564;0;9975
14579488;2911806;7884264;12615253;-5129194;163364;-9453202;0;0;-3200388;641566;0;9975
14578296;2909899;7882643;12611962;-5129862;-66709;-9429169;0;0;-3199673;641568;0;9975
14572765;2903652;7877589;12603808;-5131912;-112819;-9454585;0;0;-3192472;641570;0;9975
14575053;2904367;7878352;12603999;-5131483;92887;-9454203;0;0;-3180218;641572;0;9975
14580871;2908087;7883692;12609054;-5130100;448274;-9436799;0;0;-3169155;641574;0;9975
14580632;2905416;7882882;12610532;-5137491;783157;-9494877;0;0;-3169966;641576;0;9975
14569236;2891970;7871771;12597610;-5152416;991058;-9575129;0;0;-3183651;641578;0;9975
14558126;2882433;7861090;12585498;-5160380;1035404;-9570933;0;0;-3198862;641580;0;9975
14545871;2872991;7851983;12574817;-5168486;828266;-9496689;0;0;-3217888;641582;0;9975
14537956;2866363;7843066;12568904;-5174780;479269;-9449340;0;0;-3232002;641584;0;9975
14534761;2863931;7836676;12566806;-5177927;143480;-9403134;0;0;-3240061;641586;0;9975
14537288;2867842;7840348;12570287;-5173636;-89406;-9399748;0;0;-3238439;641588;0;9975
14549209;2878618;7852745;12580682;-5160856;-122976;-9416056;0;0;-3220272;641590;0;9975
14558126;2886104;7863427;12588883;-5153608;72669;-9488154;0;0;-3202391;641592;0;9975
14554788;2881670;7856846;12581969;-5157328;413990;-9540892;0;0;-3199291;641594;0;9975
14549924;2874183;7850647;12577916;-5166245;747966;-9509135;0;0;-3201389;641596;0;9975
14557744;2882290;7858229;12588168;-5163384;986147;-9512711;0;0;-3193426;641598;0;9975
14563133;2888155;7862330;12591888;-5158043;1039791;-9517289;0;0;-3192043;641600;0;9975
14555551;2882051;7856656;12583543;-5160093;840234;-9461928;0;0;-3208828;641602;0;9975
14546539;2874517;7845784;12575437;-5166054;490856;-9480096;0;0;-3225469;641604;0;9975
14547540;2874517;7846547;12578202;-5165386;153541;-9429742;0;0;-3228426;641606;0;9975
14547635;2876425;7850266;12578679;-5162764;-70905;-9384442;0;0;-3226519;641608;0;9975
14551784;2879953;7853890;12579347;-5155897;-87594;-9352685;0;0;-3217602;641610;0;9975
14553977;2880049;7855320;12579728;-5155134;139522;-9380532;0;0;-3207159;641612;0;9975
14555503;2879190;7855845;12580348;-5154562;475549;-9448100;0;0;-3200579;641614;0;9975
14557124;2878904;7855797;12582685;-5159903;787210;-9453631;0;0;-3196430;641616;0;9975
14559413;2880764;7858420;12584592;-5162096;1044750;-9373904;0;0;-3194141;641618;0;9975
14553214;2874708;7851887;12578679;-5167818;1078033;-9373809;0;0;-3207016;641620;0;9975
14546920;2871895;7848454;12574721;-5168486;853824;-9476090;0;0;-3221130;641622;0;9975
14542676;2872228;7843638;12572242;-5168057;515127;-9442282;0;0;-3231859;641624;0;9975
14539529;2868700;7838631;12570764;-5170059;200939;-9347439;0;0;-3238249;641626;0;9975
14540912;2873230;7843161;12574578;-5167580;-22983;-9285975;0;0;-3233385;641628;0;9975
14543058;2873850;7846499;12573339;-5162907;-88739;-9375954;0;0;-3225994;641630;0;9975
14544345;2873325;7845068;12572242;-5162668;117969;-9456635;0;0;-3212833;641632;0;9975
14548255;2875852;7848025;12577153;-5162144;451946;-9508753;0;0;-3202629;641634;0;9975
14551498;2877283;7851649;12583877;-5164099;814247;-9443331;0;0;-3197861;641636;0;9975
14552833;2879095;7850600;12586404;-5166817;1095533;-9342623;0;0;-3197241;641638;0;9975
14545823;2872991;7843399;12578536;-5174732;1132917;-9236050;0;0;-3210258;641640;0;9975
14539863;2870273;7839156;12574769;-5174017;851917;-9499026;0;0;-3225422;641642;0;9975
14538575;2870464;7838870;12575294;-5171394;482130;-9587622;0;0;-3234339;641644;0;9975
14540960;2872419;7839203;12576819;-5170107;157499;-9446383;0;0;-3235865;641646;0;9975
14538957;2873087;7838202;12575246;-5168057;-70953;-9370375;0;0;-3238058;641648;0;9975
14543201;2877140;7842923;12579824;-5160904;-116348;-9454680;0;0;-3228235;641650;0;9975
14549686;2881050;7849455;12584544;-5155516;100564;-9506894;0;0;-3212738;641652;0;9975
14555742;2884674;7854748;12589742;-5153704;443983;-9526921;0;0;-3199863;641654;0;9975
14559366;2886772;7854987;12593461;-5155945;758695;-9617282;0;0;-3194952;641656;0;9975
14556695;2884340;7851315;12592460;-5161047;994396;-9614897;0;0;-3200054;641658;0;9975
14553596;2882576;7849408;12588216;-5165529;1054906;-9524108;0;0;-3211307;641660;0;9975
14550067;2880764;7847119;12584067;-5164480;837564;-9495688;0;0;-3224897;641662;0;9975
14547063;2879667;7843304;12581397;-5161142;485801;-9464598;0;0;-3233290;641664;0;9975
14547015;2880096;7844162;12583543;-5162907;142765;-9493399;0;0;-3234434;641666;0;9975
14546443;2880573;7845545;12583304;-5163813;-94270;-9465266;0;0;-3236246;641668;0;9975
14553644;2888727;7852936;12589694;-5152941;-104236;-9414340;0;0;-3223514;641670;0;9975
14557601;2893209;7858754;12595368;-5148792;129747;-9400798;0;0;-3209400;641672;0;9975
14560033;2893972;7860756;12596179;-5149317;493955;-9401417;0;0;-3199625;641674;0;9975
14561082;2892208;7859898;12596465;-5153227;792312;-9465504;0;0;-3195286;641676;0;9975
14557315;2885914;7855988;12591697;-5161953;1007795;-9448720;0;0;-3198480;641678;0;9975
14553930;2882719;7854271;12586642;-5165291;1035452;-9515429;0;0;-3207540;641680;0;9975
14549781;2881479;7851887;12582828;-5163574;809669;-9601260;0;0;-3221893;641682;0;9975
14545347;2878570;7848311;12579633;-5163097;448656;-9531165;0;0;-3235054;641684;0;9975
14546729;2881002;7848120;12583543;-5161572;111722;-9508610;0;0;-3239584;641686;0;9975
14550163;2884149;7850743;12585975;-5157662;-119066;-9480239;0;0;-3235769;641688;0;9975
14552547;2887344;7853938;12586881;-5149794;-159978;-9503890;0;0;-3224134;641690;0;9975
14556123;2888822;7856608;12588693;-5148363;67567;-9524394;0;0;-3213072;641692;0;9975
14558221;2888489;7858229;12588264;-5151224;428295;-9528113;0;0;-3204346;641694;0;9975
14555694;2884245;7855988;12585832;-5159998;744724;-9541846;0;0;-3204870;641696;0;9975
14552785;2880525;7852841;12585164;-5166102;972700;-9542704;0;0;-3205442;641698;0;9975
14556600;2886343;7856799;12590934;-5162430;1018095;-9507418;0;0;-3206825;641700;0;9975
14554836;2887869;7856656;12590886;-5158424;815677;-9431697;0;0;-3214931;641702;0;9975
14549972;2885389;7852078;12586261;-5156803;474214;-9388161;0;0;-3224182;641704;0;9975
14548017;2882242;7849074;12583543;-5158949;138521;-9401465;0;0;-3230619;641706;0;9975
14543248;2877855;7844210;12580062;-5162335;-123834;-9462357;0;0;-3236151;641708;0;9975
14544536;2878475;7845164;12579251;-5159187;-166511;-9489871;0;0;-3230953;641710;0;9975
14549781;2881718;7850790;12580968;-5153561;57601;-9527398;0;0;-3216696;641712;0;9975
14553024;2883148;7853175;12580730;-5152559;433969;-9491969;0;0;-3204346;641714;0;9975
14559699;2886534;7860566;12589503;-5154133;770807;-9455348;0;0;-3197241;641716;0;9975
14569188;2894306;7869769;12599135;-5149174;1001834;-9432030;0;0;-3187847;641718;0;9975
14564801;2891779;7865000;12594653;-5151701;1029348;-9486962;0;0;-3197193;641720;0;9975
14555551;2884817;7856083;12586452;-5158043;786352;-9548045;0;0;-3215837;641722;0;9975
14555599;2885389;7853795;12585927;-5154514;447368;-9480286;0;0;-3222179;641724;0;9975
14549924;2880955;7849789;12581302;-5159426;137949;-9387065;0;0;-3228617;641726;0;9975
14540530;2873897;7841683;12571431;-5166578;-66328;-9295560;0;0;-3235674;641728;0;9975
14539958;2874040;7841826;12569476;-5163002;-95701;-9322167;0;0;-3230619;641730;0;9975
14551688;2882576;7852555;12579108;-5153608;118684;-9429026;0;0;-3211832;641732;0;9975
14554073;2883291;7854510;12581016;-5152559;432682;-9516383;0;0;-3200912;641734;0;9975
14549543;2875900;7848263;12577058;-5163765;723028;-9626389;0;0;-3202295;641736;0;9975
14552308;2877951;7851506;12581302;-5168390;968313;-9580088;0;0;-3200531;641738;0;9975
14553262;2880621;7851887;12582971;-5165911;1033544;-9515143;0;0;-3204441;641740;0;9975
14552451;2882767;7853461;12585021;-5161762;807666;-9490777;0;0;-3212786;641742;0;9975
14553262;2885437;7853270;12584735;-5157805;450134;-9428025;0;0;-3219223;641744;0;9975
14550782;2881718;7848072;12581636;-5159044;117921;-9444762;0;0;-3223419;641746;0;9975
14549781;2883625;7847929;12583257;-5156326;-123786;-9463502;0;0;-3223705;641748;0;9975
14554168;2886009;7852126;12584830;-5150509;-160789;-9504414;0;0;-3215456;641750;0;9975
14555026;2885437;7852269;12582971;-5149460;85020;-9476853;0;0;-3204679;641752;0;9975
14553882;2882528;7850504;12582351;-5152321;465488;-9433318;0;0;-3198719;641754;0;9975
14553405;2880239;7848883;12583924;-5159092;819587;-9350968;0;0;-3196430;641756;0;9975
14557792;2884102;7853699;12590219;-5160666;1058054;-9330989;0;0;-3193092;641758;0;9975
14558746;2887201;7856036;12591506;-5158997;1064443;-9424925;0;0;-3197718;641760;0;9975
14554693;2886343;7852936;12588550;-5155993;822448;-9588671;0;0;-3210544;641762;0;9975
14545776;2880239;7844544;12579156;-5161619;465822;-9569693;0;0;-3226566;641764;0;9975
14543248;2877140;7840062;12576676;-5165768;155019;-9463597;0;0;-3230190;641766;0;9975
14538862;2873468;7835770;12573291;-5164909;-65612;-9432889;0;0;-3233719;641768;0;9975
14536239;2871513;7834435;12571717;-5163002;-97465;-9446192;0;0;-3231478;641770;0;9975
14544822;2880382;7843304;12580539;-5154801;142717;-9387684;0;0;-3214311;641772;0;9975
14546443;2879762;7844067;12579633;-5156899;503253;-9351397;0;0;-3207540;641774;0;9975
14546682;2876711;7842160;12577487;-5165720;802850;-9475518;0;0;-3205061;641776;0;9975
14550258;2877807;7843352;12581969;-5166912;1010275;-9640885;0;0;-3202248;641778;0;9975
14548589;2877903;7843161;12580920;-5166865;1037263;-9595347;0;0;-3211307;641780;0;9975
14542962;2874517;7838631;12574960;-5167198;808143;-9518719;0;0;-3227425;641782;0;9975
14540054;2873230;7837582;12573768;-5167341;462245;-9451533;0;0;-3237677;641784;0;9975
14541532;2875900;7839632;12578202;-5165672;133800;-9435893;0;0;-3238916;641786;0;9975
14542056;2877188;7839823;12576963;-5163288;-80823;-9415150;0;0;-3240490;641788;0;9975
14541436;2876234;7839823;12575532;-5160427;-74243;-9369422;0;0;-3235626;641790;0;9975
14543487;2876329;7842684;12576152;-5159235;178957;-9345008;0;0;-3224802;641792;0;9975
14547969;2880144;7847453;12580634;-5156469;542783;-9384537;0;0;-3212213;641794;0;9975
14551975;2881574;7848072;12585879;-5158854;853729;-9451390;0;0;-3207016;641796;0;9975
14556695;2887440;7853318;12592698;-5158043;1075506;-9401370;0;0;-3203773;641798;0;9975
14562370;2897453;7859374;12600375;-5150509;1119995;-9353257;0;0;-3202104;641800;0;9975
14568378;2905178;7866431;12607051;-5140305;898647;-9357405;0;0;-3206015;641802;0;9975
14570762;2908611;7869053;12609530;-5132151;554704;-9211827;0;0;-3212976;641804;0;9975
14567186;2906990;7864905;12608386;-5134773;212526;-9204960;0;0;-3218508;641806;0;9975
14563466;2904463;7860661;12603713;-5135298;-66137;-9284688;0;0;-3221512;641808;0;9975
14560748;2900266;7858229;12598802;-5135059;-163555;-9566641;0;0;-3217173;641810;0;9975
14563276;2902174;7860613;12599898;-5133581;48065;-9650660;0;0;-3204536;641812;0;9975
14567901;2904939;7865572;12604571;-5132246;413084;-9596396;0;0;-3193378;641814;0;9975
14573480;2906418;7868958;12609149;-5133915;756263;-9540511;0;0;-3186703;641816;0;9975
14575244;2907419;7870579;12610866;-5137110;990820;-9508277;0;0;-3185940;641818;0;9975
14568616;2901220;7865334;12602998;-5143166;1014757;-9521914;0;0;-3197765;641820;0;9975
14560605;2893448;7859612;12594415;-5147743;778341;-9537745;0;0;-3215313;641822;0;9975
14554883;2888393;7856226;12588025;-5148220;448036;-9462882;0;0;-3226185;641824;0;9975
14558793;2889442;7858086;12591506;-5147267;143909;-9388352;0;0;-3227472;641826;0;9975
14564277;2894926;7861758;12594892;-5141211;-82826;-9389163;0;0;-3224420;641828;0;9975
14566232;2897215;7864905;12594510;-5136919;-112581;-9416676;0;0;-3217363;641830;0;9975
14564897;2895212;7863045;12591268;-5137682;104761;-9477139;0;0;-3210688;641832;0;9975
14564372;2891445;7861186;12589408;-5141544;440883;-9550238;0;0;-3203964;641834;0;9975
14567663;2892685;7864047;12594844;-5145931;763797;-9553958;0;0;-3198194;641836;0;9975
14566709;2892637;7863331;12595893;-5151177;990724;-9544802;0;0;-3198576;641838;0;9975
14563705;2890110;7861901;12592555;-5153942;1022195;-9522916;0;0;-3204775;641840;0;9975
14568139;2897358;7867957;12597943;-5145264;812673;-9458876;0;0;-3210640;641842;0;9975
14565612;2898550;7864619;12596322;-5142641;468683;-9411765;0;0;-3219700;641844;0;9975
14561940;2894211;7859660;12592269;-5147457;138044;-9391356;0;0;-3228283;641846;0;9975
14559270;2890301;7857943;12587977;-5146551;-86975;-9358979;0;0;-3231144;641848;0;9975
14558555;2889538;7858372;12586595;-5143356;-112962;-9355164;0;0;-3223514;641850;0;9975
14561988;2891302;7859993;12587310;-5140543;107717;-9419966;0;0;-3211689;641852;0;9975
14567186;2895355;7866097;12592269;-5138588;476026;-9446812;0;0;-3200626;641854;0;9975
14569808;2895832;7866526;12594653;-5142212;816011;-9418965;0;0;-3195381;641856;0;9975
14566470;2893066;7862997;12593652;-5148411;1053905;-9402609;0;0;-3197098;641858;0;9975
14565612;2890920;7863951;12592889;-5152083;1065921;-9432173;0;0;-3205824;641860;0;9975
14563752;2891970;7863093;12589646;-5147505;809717;-9492207;0;0;-3215504;641862;0;9975
14558984;2890491;7856989;12587167;-5144644;461101;-9434176;0;0;-3223181;641864;0;9975
14556934;2888489;7854939;12587119;-5148745;156545;-9361983;0;0;-3228283;641866;0;9975
14553262;2885389;7853890;12581636;-5151606;-95081;-9374428;0;0;-3232050;641868;0;9975
14551832;2882910;7850934;12577916;-5149317;-108385;-9372044;0;0;-3225994;641870;0;9975
14555455;2884435;7853508;12580110;-5147886;123786;-9452201;0;0;-3214073;641872;0;9975
14562608;2889109;7859374;12586976;-5144882;450754;-9563256;0;0;-3201580;641874;0;9975
14564945;2888059;7860327;12588883;-5149126;774622;-9573317;0;0;-3196859;641876;0;9975
14570142;2893209;7865096;12595607;-5149460;1002359;-9572268;0;0;-3191662;641878;0;9975
14575673;2899837;7871294;12602426;-5145168;1005935;-9588195;0;0;-3192854;641880;0;9975
14566804;2894926;7862092;12594653;-5145693;781297;-9530116;0;0;-3207016;641882;0;9975
14555169;2886677;7851077;12585307;-5151367;426197;-9521294;0;0;-3224468;641884;0;9975
14553691;2885771;7849169;12585212;-5156040;107717;-9416629;0;0;-3231335;641886;0;9975
14558746;2892017;7852984;12590695;-5148125;-109481;-9381438;0;0;-3225183;641888;0;9975
14564325;2898598;7856894;12594176;-5137587;-109100;-9430981;0;0;-3212929;641890;0;9975
14564611;2898836;7858086;12596274;-5135822;124263;-9414340;0;0;-3203058;641892;0;9975
14566518;2897453;7859993;12595941;-5135965;478410;-9367419;0;0;-3193951;641894;0;9975
14567519;2898121;7860089;12597276;-5141831;795459;-9348727;0;0;-3190374;641896;0;9975
14568378;2898598;7859898;12599755;-5147267;1011467;-9537984;0;0;-3190327;641898;0;9975
14563848;2895403;7856656;12596274;-5150509;1035928;-9585286;0;0;-3200531;641900;0;9975
14556266;2891493;7850075;12589599;-5150938;805425;-9417058;0;0;-3217268;641902;0;9975
14553500;2890825;7848931;12587834;-5150271;436830;-9502745;0;0;-3226948;641904;0;9975
14554645;2889395;7849503;12590123;-5152798;81729;-9549046;0;0;-3231811;641906;0;9975
14555360;2890777;7850600;12588931;-5151415;-117301;-9465600;0;0;-3228330;641908;0;9975
14556457;2891016;7852745;12586261;-5147600;-129413;-9476853;0;0;-3220510;641910;0;9975
